titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
Soluciones climáticas en Latinoamérica,29 Sep 2025,Mongabay Latam,https://es.mongabay.com/specials/2025/09/soluciones-climaticas-en-latinoamerica/,2025-09-29,2025,9,29,4,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['climático']},False,climático
"Páramos, manglares, humedales, turberas y pastos marinos: los héroes invisibles contra la crisis climática",29 Sep 2025,Mongabay Latam,https://es.mongabay.com/2025/09/paramos-manglares-humedales-turberas-pastos-marinos-heroes-invisibles-contra-crisis-climatica/,2025-09-29,2025,9,29,14,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['climático', 'humedal', 'marino']}",False,"climático, humedal, marino"
Al borde del abismo: tres asombrosas aves sobreviven en medio de graves amenazas | Coyuntura ambiental,27 Sep 2025,Mongabay Latam,https://es.mongabay.com/2025/09/asombrosas-aves-sobreviven-amenazas/,2025-09-27,2025,9,27,16,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['ave'], 'crimen_ilegalidad': ['amenaza']}",False,ave
¿Cómo trabajan los científicos de Perú para conservar los humedales? | PODCAST,27 Sep 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/09/conservacion-humedales-amazonia-peru/,2025-09-27,2025,9,27,12,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['humedal']},False,humedal
Perú: los ríos y bosques de Datem del Marañón están siendo invadidos por la minería ilegal,26 Sep 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/09/peru-rios-bosques-datem-maranon-invadidos-mineria-ilegal/,2025-09-26,2025,9,26,16,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque', 'marañón', 'río'], 'crimen_ilegalidad': ['ilegal']}",False,"bosque, marañón, río"
"“Se puede ver cómo se están moviendo los árboles, cómo las aves están cambiando de distribución por el cambio climático” | ENTREVISTA",25 Sep 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/09/efectos-cambio-climatico-biodiversidad-amazonia-entrevista-corine-vriesendorp/,2025-09-25,2025,9,25,22,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['ave', 'cambio', 'climático']}",False,"ave, cambio, climático"
"El abordaje del Cambio Climático en Colombia, Perú, Ecuador y Bolivia  | LIBRO",19 Sep 2025,Timothy J. Killeen,https://es.mongabay.com/2025/09/cambio-climatico-colombia-peru-ecuador-bolivia-libro/,2025-09-19,2025,9,19,13,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['cambio', 'climático']}",False,"cambio, climático"
Mongabay Latam anuncia becas para un nuevo taller internacional con comunicadores indígenas y periodistas de la Amazonía de Perú,16 Sep 2025,Mongabay Latam,https://es.mongabay.com/2025/09/mongabay-latam-becas-taller-comunicadores-indigenas-periodistas-amazonia-peru/,2025-09-16,2025,9,16,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena']}",False,amazonía
"Con estrategias propias y reclamos a las autoridades, comunidades indígenas se preparan para enfrentar incendios en la Amazonía peruana",11 Sep 2025,Geraldine Santos,https://es.mongabay.com/2025/09/comunidades-indigenas-incendios-amazonia-peruana/,2025-09-11,2025,9,11,19,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'politica_gobernabilidad': ['autoridad'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,amazonía
"Perú: la minería ilegal acecha el área de conservación Panguana, símbolo de la supervivencia en la Amazonía",9 Sep 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/09/mineria-ilegal-acecha-panguana-amazonia-peru/,2025-09-09,2025,9,9,17,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía', 'conservación', 'área'], 'crimen_ilegalidad': ['ilegal']}",False,"amazonía, conservación, área"
Los ecosistemas invisibles en la lucha contra la crisis climática,9 Sep 2025,Antonio José Paz Cardona,https://es.mongabay.com/2025/09/ecosistemas-invisibles-lucha-contra-crisis-climatica/,2025-09-09,2025,9,9,10,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['climático', 'ecosistema']}",False,"climático, ecosistema"
Lonnie Thompson: “Creo que sería un buen momento para convertir el nevado Quelccaya en un parque nacional de Perú” | ENTREVISTA,4 Sep 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/09/lonnie-thompson-convertir-nevado-quelccaya-parque-nacional-peru-entrevista/,2025-09-04,2025,9,4,21,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['parque']},False,parque
Miembros de pueblo indígena en aislamiento son vistos cerca de puente maderero en Amazonía peruana,2 Sep 2025,Associated Press,https://es.mongabay.com/short-article/2025/09/pueblo-indigena-aislamiento-mashco-piro-visto-puente-maderero-peru/,2025-09-02,2025,9,2,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['pueblo']}",False,amazonía
Día Internacional de los Primates: esfuerzos científicos que empoderan a comunidades en Sudamérica para conservar especies y sus ecosistemas,1 Sep 2025,Ana Cristina Alvarado y Gonzalo Ortuño López,https://es.mongabay.com/2025/09/dia-internacional-primates-cientificos-comunidades-sudamerica/,2025-09-01,2025,9,1,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['ecosistema', 'especie'], 'sociedad_comunidades': ['comunidad']}",False,"ecosistema, especie"
Al rescate del «colibrí maravilloso»: reforestan con plantas nativas el Alto Utcubamba para proteger al colibrí cola de espátula,29 Ago 2025,Geraldine Santos,https://es.mongabay.com/2025/08/reforestacion-alto-utcubamba-proteger-colibri-cola-de-espatula-peru/,2025-08-29,2025,8,29,19,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['maravilloso', 'planta', 'proteger']}",False,"maravilloso, planta, proteger"
Bloqueo en el río Tigre de Perú: comunidades indígenas aseguran que la presencia de dragas de minería ilegal está creciendo,25 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/bloqueo-rio-tigre-peru-dragas-mineria-ilegal/,2025-08-25,2025,8,25,20,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['río'], 'sociedad_comunidades': ['comunidad', 'indígena'], 'crimen_ilegalidad': ['ilegal']}",False,río
“Es muy poco lo que se conoce del tapir y su rol como arquitecto de bosque” | PODCAST,23 Ago 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/08/es-muy-poco-lo-que-se-conoce-del-tapir-y-su-rol-como-arquitecto-de-bosque-podcast/,2025-08-23,2025,8,23,18,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
Cumbre de la OTCA: gobiernos aprobaron el mecanismo de gobernanza indígena pero obviaron los impactos del petróleo en la Amazonía,23 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/cumbre-de-la-otca-gobiernos-aprobaron-el-mecanismo-de-gobernanza-indigena-pero-obviaron-los-impactos-del-petroleo-en-la-amazonia/,2025-08-23,2025,8,23,20,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'politica_gobernabilidad': ['gobierno'], 'sociedad_comunidades': ['impacto']}",False,amazonía
Cumbre de la OTCA: ocho países se reúnen para discutir la profunda crisis que enfrenta la Amazonía,22 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/cumbre-otca-profunda-crisis-amazonia/,2025-08-22,2025,8,22,17,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
La huella del mercurio en la Amazonía peruana,16 Ago 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/08/huella-letal-mercurio-amazonia-peruana/,2025-08-16,2025,8,16,8,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
Hidrocarburos en la Amazonía: pueblos indígenas y expertos cuestionan posible acuerdo de interconexión petrolera entre Perú y Ecuador,13 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/pueblos-indigenas-cuestionan-acuerdo-interconexion-petrolera-peru-ecuador/,2025-08-13,2025,8,13,18,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,amazonía
Un refugio para Prince: la historia del rescate de un jaguar que no podrá regresar a la selva en Perú,13 Ago 2025,Joseph Zárate,https://es.mongabay.com/2025/08/refugio-prince-rescate-jaguar-peru/,2025-08-13,2025,8,13,20,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['selva']},False,selva
“Los cambios en los patrones de conducta del pueblo mashco piro estarían presuntamente asociados a la invasión masiva de su territorio” | PODCAST,9 Ago 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/08/cambios-patrones-conducta-pueblo-mashco-piro-asociados-invasion-territorio-podcast/,2025-08-09,2025,8,9,23,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['cambio'], 'sociedad_comunidades': ['pueblo', 'territorio']}",False,cambio
Asesinato del defensor Quispe Huamán: resurgen críticas al mecanismo de protección en Perú y piden proteger a la familia,4 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/asesinato-defensor-quispe-huaman-peru/,2025-08-04,2025,8,4,19,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['protección', 'proteger'], 'sociedad_comunidades': ['familia'], 'crimen_ilegalidad': ['asesinato']}",False,"protección, proteger"
Minería ilegal en Latinoamérica devasta la Amazonía y pone en riesgo a comunidades enteras | Cinco expertos explican este problema social y ambiental,3 Ago 2025,Mongabay Latam,https://es.mongabay.com/2025/08/mineria-ilegal-latinoamerica-devasta-amazonia-comunidades/,2025-08-03,2025,8,3,23,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['comunidad', 'social'], 'crimen_ilegalidad': ['ilegal']}",False,amazonía
“El oso de anteojos enfrenta un alto riesgo de extinción” | PODCAST,2 Ago 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/08/oso-anteojos-enfrenta-riesgo-de-extincion-peru-podcast/,2025-08-02,2025,8,2,12,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['extinción']},False,extinción
Día Mundial de los Guardaparques: vigilantes de la Amazonía que nacieron y crecieron en medio de estos bosques,31 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/dia-mundial-de-los-guardaparques-vigilantes-amazonia/,2025-07-31,2025,7,31,18,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'bosque']}",False,"amazonía, bosque"
Perú: cómo científicos descubrieron una nueva especie de marsupial en el Parque Nacional Río Abiseo mediante códigos de barras de ADN,30 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/peru-descubrieron-nueva-especie-marsupial-adn/,2025-07-30,2025,7,30,21,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['especie', 'marsupial', 'parque', 'río']}",False,"especie, marsupial, parque, río"
“Zonas muertas”: estudio revela que el suelo destruido por la minería ilegal de oro impide regeneración de bosques en la Amazonía peruana,21 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/zonas-muertas-estudio-suelo-destruido-mineria-amazonia-peruana/,2025-07-21,2025,7,21,22,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía', 'bosque'], 'crimen_ilegalidad': ['ilegal']}",False,"amazonía, bosque"
La liebre europea amenaza la fauna y agricultura peruana | Reportaje fotográfico,18 Jul 2025,Mongabay Latam,https://es.mongabay.com/2025/07/liebre-europea-amenaza-fauna-agricultura-peruana-reportaje-fotografico/,2025-07-18,2025,7,18,12,"['biodiversidad_conservacion', 'economia_desarrollo', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['fauna'], 'economia_desarrollo': ['agricultura'], 'crimen_ilegalidad': ['amenazar']}",False,fauna
¿Qué cambios busca el proyecto de ley de Áreas Naturales Protegidas en Perú?,18 Jul 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/07/que-cambios-busca-el-proyecto-de-ley-de-areas-naturales-protegidas-en-peru/,2025-07-18,2025,7,18,13,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['cambio', 'protegido', 'área'], 'politica_gobernabilidad': ['ley']}",False,"cambio, protegido, área"
Incendios forestales: 2.8 millones de hectáreas en la Amazonía fueron afectadas por el fuego en 2024,17 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/incendios-forestales-afectaron-millones-hectareas-amazonia-2024/,2025-07-17,2025,7,17,16,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
Velo de la Novia: una nueva área natural protegida resguarda uno de los tesoros de la Amazonía peruana,17 Jul 2025,Geraldine Santos,https://es.mongabay.com/2025/07/velo-de-la-novia-nueva-area-natural-protegida-amazonia-peruana/,2025-07-17,2025,7,17,18,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'protegido', 'área']}",False,"amazonía, protegido, área"
Perú: un proyecto de ley busca que se abran las áreas protegidas para la explotación de hidrocarburos,15 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/peru-proyecto-areas-protegidas-explotacion-hidrocarburos/,2025-07-15,2025,7,15,17,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['protegido', 'área'], 'politica_gobernabilidad': ['ley']}",False,"protegido, área"
Expedición virtual: un paseo por el Parque Nacional Cordillera Azul de la Amazonía peruana,11 Jul 2025,Geraldine Santos,https://es.mongabay.com/2025/07/expedicion-virtual-parque-nacional-cordillera-azul-amazonia-peruana/,2025-07-11,2025,7,11,14,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'cordillera', 'parque']}",False,"amazonía, cordillera, parque"
¿Cuántas hectáreas de cultivos de coca hay en los alrededores de las áreas naturales protegidas de Perú?,9 Jul 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/07/cuantas-hectareas-de-cultivos-de-coca-hay-en-los-alrededores-de-las-areas-naturales-protegidas-de-peru/,2025-07-09,2025,7,9,17,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['protegido', 'área']}",False,"protegido, área"
Perú: el cultivo de coca avanza sobre 15 áreas naturales protegidas,8 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/peru-cultivo-coca-avanza-areas-naturales-protegidas/,2025-07-08,2025,7,8,11,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['protegido', 'área']}",False,"protegido, área"
Tráfico de caballitos de mar: el cruel viaje desde las redes de arrastre hacia los mercados asiáticos,1 Jul 2025,Ana Cristina Alvarado,https://es.mongabay.com/2025/07/trafico-caballitos-de-mar-cruel-viaje-redes-arrastre-mercados-asiaticos/,2025-07-01,2025,7,1,17,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['mar'], 'crimen_ilegalidad': ['tráfico']}",False,mar
La vida desconocida del fondo marino | Expedición científica,30 Jun 2025,Mongabay Latam,https://es.mongabay.com/video/2025/06/la-vida-desconocida-del-fondo-marino-expedicion-cientifica/,2025-06-30,2025,6,30,9,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['marino']},False,marino
“El jaguar y todos los felinos son importantes para mantener nuestros bosques sanos” | PODCAST,28 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/jaguar-felinos-importantes-mantener-bosques-sanos-podcast/,2025-06-28,2025,6,28,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
"“Un pueblo indígena sin territorio, sin bosque, no es nada”: mujeres indígenas monitorean la Amazonía peruana de la mano de la tecnología",27 Jun 2025,Astrid Arellano,https://es.mongabay.com/2025/06/mujeres-indigenas-monitorean-amazonia-peruana-tecnologia/,2025-06-27,2025,6,27,22,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'bosque'], 'sociedad_comunidades': ['indígena', 'pueblo', 'territorio']}",False,"amazonía, bosque"
Crean nueva área de conservación regional que concentra más del 50% de carbono de la Amazonía norte del Perú,20 Jun 2025,Geraldine Santos,https://es.mongabay.com/2025/06/crean-area-conservacion-medio-putumayo-algodon-peru/,2025-06-20,2025,6,20,19,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'conservación', 'área']}",False,"amazonía, conservación, área"
“No es adecuada hoy la Ley Piaci para proteger a los pueblos en aislamiento voluntario” | PODCAST,14 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/no-es-adecuada-hoy-la-ley-piaci-para-proteger-a-los-pueblos-en-aislamiento-voluntario-podcast/,2025-06-14,2025,6,14,17,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger'], 'politica_gobernabilidad': ['ley'], 'sociedad_comunidades': ['pueblo']}",False,proteger
Expertos desarman los argumentos de la industria pesquera contra la firma del Tratado de Alta Mar,13 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/expertos-desarman-argumentos-industria-pesquera-firma-tratado-alta-mar/,2025-06-13,2025,6,13,16,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['mar'], 'economia_desarrollo': ['industria', 'pesquero']}",False,mar
“El mercurio es apenas la punta del iceberg en la contaminación producida por la minería de oro” | ENTREVISTA,13 Jun 2025,Daniel Guerra,https://es.mongabay.com/2025/06/mercurio-contaminacion-mineria-oro-entrevista-jesus-olivero/,2025-06-13,2025,6,13,19,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['contaminación']},False,contaminación
De taladores a guardianes: familias de Tongorrape devuelven vida al bosque seco del norte de Perú,13 Jun 2025,Oscar Bermeo Ocaña,https://es.mongabay.com/2025/06/taladores-guardianes-familias-tongorrape-devuelven-vida-bosque-seco-peru/,2025-06-13,2025,6,13,16,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['bosque'], 'sociedad_comunidades': ['familia']}",False,bosque
«No se ama lo que no se conoce»: el mensaje detrás del nuevo libro que ilustra y revela la vasta biodiversidad peruana | ENTREVISTA,10 Jun 2025,Astrid Arellano,https://es.mongabay.com/2025/06/nuevo-libro-abc-ilustrado-biodiversidad-peru-entrevista-sheila-alvarado/,2025-06-10,2025,6,10,24,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['biodiversidad']},False,biodiversidad
Polémico proyecto de ley para la minería artesanal en Perú: expertos lo califican de peligroso para territorios indígenas y áreas protegidas,10 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/polemico-proyecto-mineria-artesanal-peru-peligroso-territorios-indigenas-areas-protegidas/,2025-06-10,2025,6,10,21,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['protegido', 'área'], 'politica_gobernabilidad': ['ley'], 'sociedad_comunidades': ['indígena', 'territorio']}",False,"protegido, área"
"Expedición virtual: un viaje que muestra el lugar donde los Andes se encuentran con la Amazonía peruana, hogar de especies en peligro de extinción",7 Jun 2025,Geraldine Santos,https://es.mongabay.com/2025/06/expedicion-virtual-andes-amazonia-peruana-hogar-especies-extincion/,2025-06-07,2025,6,7,24,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'especie', 'extinción']}",False,"amazonía, especie, extinción"
“Las energías renovables mal implementadas pueden tener consecuencias muy negativas para la Amazonía” | PODCAST,7 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/energias-renovables-mal-implementadas-pueden-tener-consecuencias-negativas-amazonia-podcast/,2025-06-07,2025,6,7,15,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['energía']}",False,amazonía
Perfumes “mágicos” hechos con delfines rosados: la cruel explotación que amenaza a una especie en peligro de extinción,6 Jun 2025,Mongabay Latam,https://es.mongabay.com/video/2025/06/perfumes-magicos-delfines-rosados-cruel-explotacion-extincion/,2025-06-06,2025,6,6,18,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['especie', 'extinción'], 'crimen_ilegalidad': ['amenazar']}",False,"especie, extinción"
Día Mundial del Medio Ambiente: proyectos innovadores de Latinoamérica para enfrentar la ola de contaminación plástica,5 Jun 2025,Gonzalo Ortuño López,https://es.mongabay.com/2025/06/dia-mundial-medio-ambiente-plastico/,2025-06-05,2025,6,5,16,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['contaminación']},False,contaminación
El avance del narcotráfico en Perú: cuatro rutas de la droga acorralan a 274 comunidades indígenas de la Amazonía,4 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/avance-narcotrafico-peru-rutas-droga-acorralan-comunidades-indigenas/,2025-06-04,2025,6,4,19,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,amazonía
Ruthmery Pillco recibe el prestigioso Future For Nature Award: “Los niños son agentes para la conservación” | ENTREVISTA,30 May 2025,Astrid Arellano,https://es.mongabay.com/2025/05/ruthmery-pillco-biologa-quechua-recibe-future-for-nature-award-entrevista/,2025-05-30,2025,5,30,18,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['conservación']},False,conservación
Tragedia silenciosa: cientos de aves y mamíferos han muerto ha causa de la gripe aviar en América Latina | Reportaje fotográfico,30 May 2025,Mongabay Latam,https://es.mongabay.com/2025/05/tragedia-silenciosa-muerte-animales-gripe-aviar-america-latina-reportaje-fotografico/,2025-05-30,2025,5,30,21,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['ave', 'mamífero']}",False,"ave, mamífero"
Basura cero: pescadores artesanales del sur del Perú evitan que toneladas de plástico terminen en el océano,29 May 2025,Lourdes Fernández Calvo,https://es.mongabay.com/2025/05/basura-cero-pescadores-artesanales-peru-plastico-oceano/,2025-05-29,2025,5,29,17,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['océano'], 'economia_desarrollo': ['pescador']}",False,océano
Perú: el Estado frena la creación de áreas de conservación regionales y se enfrenta a pueblo indígenas y gobiernos regionales,28 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/peru-frena-creacion-areas-conservacion-regionales/,2025-05-28,2025,5,28,20,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['conservación', 'área'], 'politica_gobernabilidad': ['estado', 'gobierno'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"conservación, área"
¿Cómo funcionan las áreas de conservación regionales en Perú? | Podcast,28 May 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/05/como-funcionan-las-areas-de-conservacion-regionales-en-peru-podcast/,2025-05-28,2025,5,28,11,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['conservación', 'área']}",False,"conservación, área"
La huella devastadora del avance de la minería ilegal de oro en la Amazonía | Reportaje fotográfico,23 May 2025,Mongabay Latam,https://es.mongabay.com/2025/05/huella-devastadora-mineria-ilegal-oro-amazonia-reportaje-fotografico/,2025-05-23,2025,5,23,17,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'crimen_ilegalidad': ['ilegal']}",False,amazonía
"Día Internacional de la Diversidad Biológica: tres proyectos para proteger tapires, ajolotes y árboles",22 May 2025,Astrid Arellano,https://es.mongabay.com/2025/05/dia-internacional-diversidad-biologica-proteger-tapires-ajolotes-arboles/,2025-05-22,2025,5,22,14,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['proteger']},False,proteger
Bolivia alcanzó récord de pérdida de bosque nativo: es el segundo país más deforestado a nivel mundial,22 May 2025,Iván Paredes Tamayo,https://es.mongabay.com/2025/05/bolivia-segundo-pais-mas-deforestado/,2025-05-22,2025,5,22,17,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
"Alarmante situación en la Amazonía peruana: 226 defensores indígenas en riesgo por avance del narcotráfico, minería y tala ilegal en tres regiones",21 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/amazonia-peruana-defensores-indigenas-riesgo-narcotrafico-mineria-tala-ilegal/,2025-05-21,2025,5,21,22,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena'], 'crimen_ilegalidad': ['ilegal']}",False,amazonía
Día mundial de las abejas: cinco proyectos que están logrando conservar a una especie clave para la seguridad alimentaria de la humanidad,20 May 2025,Mongabay Latam,https://es.mongabay.com/2025/05/dia-mundial-de-las-abejas-conservar-especie-clave-seguridad-alimentaria/,2025-05-20,2025,5,20,22,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['especie']},False,especie
La minería acabó con una superficie de bosques amazónicos equivalente a la extensión de El Salvador en los últimos seis años,16 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/mineria-acabo-bosques-amazonicos-equivalente-extension-el-salvador/,2025-05-16,2025,5,16,21,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
Expedición Virtual: un paseo por la reserva de los machiguengas de Perú,14 May 2025,Geraldine Santos,https://es.mongabay.com/2025/05/expedicion-virtual-reserva-machiguengas-peru/,2025-05-14,2025,5,14,12,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['reserva']},False,reserva
Luces de esperanza: la pesca con redes iluminadas protege a las tortugas marinas en el Perú,13 May 2025,Oscar Bermeo Ocaña,https://es.mongabay.com/2025/05/pesca-redes-iluminadas-protege-tortugas-marinas-peru/,2025-05-13,2025,5,13,16,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['marino', 'proteger'], 'economia_desarrollo': ['pesca']}",False,"marino, proteger"
Perú: cuestionan cambio en ley forestal que reduce estándares para supervisión de especies Cites,12 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/peru-cuestionan-cambio-ley-forestal-reduce-estandares-supervision-especies-cites/,2025-05-12,2025,5,12,14,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['cambio', 'especie'], 'politica_gobernabilidad': ['ley']}",False,"cambio, especie"
“La sentencia convierte en defensores a todos los pueblos indígenas que viven en las orillas de los afluentes del río Marañón” | PODCAST,4 May 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/05/sentencia-defensores-pueblos-indigenas-rio-maranon-titular-derechos-peru-podcast/,2025-05-04,2025,5,4,23,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['marañón', 'río'], 'politica_gobernabilidad': ['sentencia'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,"marañón, río"
Los árboles son archivos vivientes de la contaminación por mercurio que deja la minería en la Amazonía de Perú | ESTUDIO,2 May 2025,Geraldine Santos,https://es.mongabay.com/2025/05/arboles-archivos-vivientes-contaminacion-mercurio-mineria-amazonia-peru/,2025-05-02,2025,5,2,21,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['amazonía', 'contaminación']}",False,"amazonía, contaminación"
