titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo
"¿Quién era Hipólito Quispe Huamán, el defensor ambiental asesinado en Perú?",6 Ago 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/08/quien-era-hipolito-quispe-huaman-el-defensor-ambiental-asesinado-en-peru/,2025-08-06,2025,8,6,11
Asesinato del defensor Quispe Huamán: resurgen críticas al mecanismo de protección en Perú y piden proteger a la familia,4 Ago 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/08/asesinato-defensor-quispe-huaman-peru/,2025-08-04,2025,8,4,19
Minería ilegal en Latinoamérica devasta la Amazonía y pone en riesgo a comunidades enteras | Cinco expertos explican este problema social y ambiental,3 Ago 2025,Mongabay Latam,https://es.mongabay.com/2025/08/mineria-ilegal-latinoamerica-devasta-amazonia-comunidades/,2025-08-03,2025,8,3,23
“El oso de anteojos enfrenta un alto riesgo de extinción” | PODCAST,2 Ago 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/08/oso-anteojos-enfrenta-riesgo-de-extincion-peru-podcast/,2025-08-02,2025,8,2,12
"Iguanas, jaguares y pumas: entre las víctimas mortales del tráfico ilegal de vida silvestre en Latinoamérica",2 Ago 2025,Mongabay Latam,https://es.mongabay.com/video/2025/08/iguanas-jaguares-pumas-victimas-mortales-trafico-ilegal-vida-silvestre-latinoamerica/,2025-08-02,2025,8,2,16
Mashco piro: Estado peruano enfrenta acusación de violación de los derechos de pueblos en aislamiento voluntario ante la Corte IDH,31 Jul 2025,Geraldine Santos,https://es.mongabay.com/2025/07/mashco-piro-peru-violacion-derechos-pueblos-aislamiento-corte-idh/,2025-07-31,2025,7,31,20
Día Mundial de los Guardaparques: vigilantes de la Amazonía que nacieron y crecieron en medio de estos bosques,31 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/dia-mundial-de-los-guardaparques-vigilantes-amazonia/,2025-07-31,2025,7,31,18
Perú: cómo científicos descubrieron una nueva especie de marsupial en el Parque Nacional Río Abiseo mediante códigos de barras de ADN,30 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/peru-descubrieron-nueva-especie-marsupial-adn/,2025-07-30,2025,7,30,21
Piratas asesinan a más de 20 pescadores artesanales en Perú,26 Jul 2025,Mongabay Latam,https://es.mongabay.com/short-article/2025/07/piratas-asesinan-pescadores-peru/,2025-07-26,2025,7,26,10
“Los comités de autodefensa indígena son ejercicio de justicia propia” | PODCAST,26 Jul 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/07/comites-autodefensa-indigena-peru-podcast/,2025-07-26,2025,7,26,12
¿Cómo funciona un astillero ilegal en Perú?,24 Jul 2025,Mongabay Latam,https://es.mongabay.com/2025/07/astilleros-ilegales-peru/,2025-07-24,2025,7,24,7
Conflicto minero en Perú: gobierno inicia diálogo en medio de discrepancias legales y sin metas definidas,23 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/conflicto-minero-reinfo-peru-gobierno-dialogo-protestas/,2025-07-23,2025,7,23,16
“Zonas muertas”: estudio revela que el suelo destruido por la minería ilegal de oro impide regeneración de bosques en la Amazonía peruana,21 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/zonas-muertas-estudio-suelo-destruido-mineria-amazonia-peruana/,2025-07-21,2025,7,21,22
Minería ilegal en Perú: “Hay una presión internacional por el oro y los principales países consumidores no realizan una debida diligencia respecto al origen” | ENTREVISTA,20 Jul 2025,Emilia Delfino,https://es.mongabay.com/2025/07/mineria-ilegal-peru-oro-amazonia-contaminacion/,2025-07-20,2025,7,20,26
Reformas para descentralizar las repúblicas andinas |  LIBRO,19 Jul 2025,Timothy J. Killeen,https://es.mongabay.com/2025/07/reformas-para-descentralizar-las-republicas-andinas-libro/,2025-07-19,2025,7,19,8
La liebre europea amenaza la fauna y agricultura peruana | Reportaje fotográfico,18 Jul 2025,Mongabay Latam,https://es.mongabay.com/2025/07/liebre-europea-amenaza-fauna-agricultura-peruana-reportaje-fotografico/,2025-07-18,2025,7,18,12
¿Qué cambios busca el proyecto de ley de Áreas Naturales Protegidas en Perú?,18 Jul 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/07/que-cambios-busca-el-proyecto-de-ley-de-areas-naturales-protegidas-en-peru/,2025-07-18,2025,7,18,13
Incendios forestales: 2.8 millones de hectáreas en la Amazonía fueron afectadas por el fuego en 2024,17 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/incendios-forestales-afectaron-millones-hectareas-amazonia-2024/,2025-07-17,2025,7,17,16
Velo de la Novia: una nueva área natural protegida resguarda uno de los tesoros de la Amazonía peruana,17 Jul 2025,Geraldine Santos,https://es.mongabay.com/2025/07/velo-de-la-novia-nueva-area-natural-protegida-amazonia-peruana/,2025-07-17,2025,7,17,18
Perú: un proyecto de ley busca que se abran las áreas protegidas para la explotación de hidrocarburos,15 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/peru-proyecto-areas-protegidas-explotacion-hidrocarburos/,2025-07-15,2025,7,15,17
“No es raro encontrar partes de delfines que se comercializan en mercados” | PODCAST,12 Jul 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/07/partes-delfines-comercializan-mercados-podcast/,2025-07-12,2025,7,12,14
Expedición virtual: un paseo por el Parque Nacional Cordillera Azul de la Amazonía peruana,11 Jul 2025,Geraldine Santos,https://es.mongabay.com/2025/07/expedicion-virtual-parque-nacional-cordillera-azul-amazonia-peruana/,2025-07-11,2025,7,11,14
¿Cuántas hectáreas de cultivos de coca hay en los alrededores de las áreas naturales protegidas de Perú?,9 Jul 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/07/cuantas-hectareas-de-cultivos-de-coca-hay-en-los-alrededores-de-las-areas-naturales-protegidas-de-peru/,2025-07-09,2025,7,9,17
Perú: el cultivo de coca avanza sobre 15 áreas naturales protegidas,8 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/peru-cultivo-coca-avanza-areas-naturales-protegidas/,2025-07-08,2025,7,8,11
"Pueblos indígenas de Perú y Brasil se unen para reclamar contra la construcción de una carretera, concesiones forestales y actividades ilegales",2 Jul 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/07/pueblos-indigenas-peru-brasil-rechazan-construccion-carretera-concesiones-forestales-actividades-ilegales/,2025-07-02,2025,7,2,21
Tráfico de caballitos de mar: el cruel viaje desde las redes de arrastre hacia los mercados asiáticos,1 Jul 2025,Ana Cristina Alvarado,https://es.mongabay.com/2025/07/trafico-caballitos-de-mar-cruel-viaje-redes-arrastre-mercados-asiaticos/,2025-07-01,2025,7,1,17
“La gran preocupación que tenemos ahora es el incremento de la violencia y los territorios militarizados” | ENTREVISTA,30 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/incremento-violencia-territorios-militarizados-entrevista-teresa-zapeta/,2025-06-30,2025,6,30,18
La vida desconocida del fondo marino | Expedición científica,30 Jun 2025,Mongabay Latam,https://es.mongabay.com/video/2025/06/la-vida-desconocida-del-fondo-marino-expedicion-cientifica/,2025-06-30,2025,6,30,9
“El jaguar y todos los felinos son importantes para mantener nuestros bosques sanos” | PODCAST,28 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/jaguar-felinos-importantes-mantener-bosques-sanos-podcast/,2025-06-28,2025,6,28,15
"“Un pueblo indígena sin territorio, sin bosque, no es nada”: mujeres indígenas monitorean la Amazonía peruana de la mano de la tecnología",27 Jun 2025,Astrid Arellano,https://es.mongabay.com/2025/06/mujeres-indigenas-monitorean-amazonia-peruana-tecnologia/,2025-06-27,2025,6,27,22
La amenaza del mercurio: el 79 % de la población de seis comunidades nativas de Loreto presenta niveles por encima de los límites permitidos,25 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/amenaza-mercurio-comunidades-indigenas-loreto-presenta-niveles-altos/,2025-06-25,2025,6,25,24
Muerte de más de mil primates por fiebre amarilla en Sudamérica enciende alertas de autoridades sanitarias y ambientales,21 Jun 2025,Astrid Arellano,https://es.mongabay.com/2025/06/fiebre-amarilla-primates-comienzan-a-morir-por-contagios-en-tres-paises-de-sudamerica/,2025-06-21,2025,6,21,18
Crean nueva área de conservación regional que concentra más del 50% de carbono de la Amazonía norte del Perú,20 Jun 2025,Geraldine Santos,https://es.mongabay.com/2025/06/crean-area-conservacion-medio-putumayo-algodon-peru/,2025-06-20,2025,6,20,19
“No es adecuada hoy la Ley Piaci para proteger a los pueblos en aislamiento voluntario” | PODCAST,14 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/no-es-adecuada-hoy-la-ley-piaci-para-proteger-a-los-pueblos-en-aislamiento-voluntario-podcast/,2025-06-14,2025,6,14,17
Imágenes que inspiran: la lucha de comunidades contra la escasez de agua en América Latina,13 Jun 2025,Mongabay Latam,https://es.mongabay.com/2025/06/imagenes-inspiran-comunidades-contra-escasez-agua-america-latina/,2025-06-13,2025,6,13,15
Expertos desarman los argumentos de la industria pesquera contra la firma del Tratado de Alta Mar,13 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/expertos-desarman-argumentos-industria-pesquera-firma-tratado-alta-mar/,2025-06-13,2025,6,13,16
“El mercurio es apenas la punta del iceberg en la contaminación producida por la minería de oro” | ENTREVISTA,13 Jun 2025,Daniel Guerra,https://es.mongabay.com/2025/06/mercurio-contaminacion-mineria-oro-entrevista-jesus-olivero/,2025-06-13,2025,6,13,19
De taladores a guardianes: familias de Tongorrape devuelven vida al bosque seco del norte de Perú,13 Jun 2025,Oscar Bermeo Ocaña,https://es.mongabay.com/2025/06/taladores-guardianes-familias-tongorrape-devuelven-vida-bosque-seco-peru/,2025-06-13,2025,6,13,16
Perú perdió una extensión de vegetación natural equivalente a Suiza en las últimas cuatro décadas,12 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/peru-perdio-extension-vegetacion-natural-equivalente-suiza/,2025-06-12,2025,6,12,15
Países que no cumplen: 24 sentencias de la Corte Interamericana a favor de pueblos indígenas están pendientes de cumplimiento,11 Jun 2025,Ana Cristina Alvarado,https://es.mongabay.com/2025/06/sentencias-corte-interamericana-pueblos-indigenas-siguen-sin-ser-acatadas/,2025-06-11,2025,6,11,19
«No se ama lo que no se conoce»: el mensaje detrás del nuevo libro que ilustra y revela la vasta biodiversidad peruana | ENTREVISTA,10 Jun 2025,Astrid Arellano,https://es.mongabay.com/2025/06/nuevo-libro-abc-ilustrado-biodiversidad-peru-entrevista-sheila-alvarado/,2025-06-10,2025,6,10,24
Polémico proyecto de ley para la minería artesanal en Perú: expertos lo califican de peligroso para territorios indígenas y áreas protegidas,10 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/polemico-proyecto-mineria-artesanal-peru-peligroso-territorios-indigenas-areas-protegidas/,2025-06-10,2025,6,10,21
"Menonitas, Kailasa y Come to the Rainforest: ¿por qué investigan a estos grupos extranjeros en América Latina?",7 Jun 2025,Mongabay Latam,https://es.mongabay.com/2025/06/menonitas-kailasa-come-to-the-rainforest-investigados-america-latina/,2025-06-07,2025,6,7,17
"Expedición virtual: un viaje que muestra el lugar donde los Andes se encuentran con la Amazonía peruana, hogar de especies en peligro de extinción",7 Jun 2025,Geraldine Santos,https://es.mongabay.com/2025/06/expedicion-virtual-andes-amazonia-peruana-hogar-especies-extincion/,2025-06-07,2025,6,7,24
“Las energías renovables mal implementadas pueden tener consecuencias muy negativas para la Amazonía” | PODCAST,7 Jun 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/06/energias-renovables-mal-implementadas-pueden-tener-consecuencias-negativas-amazonia-podcast/,2025-06-07,2025,6,7,15
Perfumes “mágicos” hechos con delfines rosados: la cruel explotación que amenaza a una especie en peligro de extinción,6 Jun 2025,Mongabay Latam,https://es.mongabay.com/video/2025/06/perfumes-magicos-delfines-rosados-cruel-explotacion-extincion/,2025-06-06,2025,6,6,18
Curiosas imágenes dan esperanza a la supervivencia de las tortugas en América Latina | Reportaje fotográfico,6 Jun 2025,Mongabay Latam,https://es.mongabay.com/2025/06/curiosas-imagenes-supervivencia-tortugas-america-latina-reportaje-fotografico/,2025-06-06,2025,6,6,16
La resistencia del pueblo awajún llegó a Lima: reclaman al Estado por el avance de la minería ilegal y las amenazas a 20 defensores,5 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/resistencia-pueblo-awajun-avance-mineria-ilegal-amenazas-defensores-peru/,2025-06-05,2025,6,5,24
Día Mundial del Medio Ambiente: proyectos innovadores de Latinoamérica para enfrentar la ola de contaminación plástica,5 Jun 2025,Gonzalo Ortuño López,https://es.mongabay.com/2025/06/dia-mundial-medio-ambiente-plastico/,2025-06-05,2025,6,5,16
El avance del narcotráfico en Perú: cuatro rutas de la droga acorralan a 274 comunidades indígenas de la Amazonía,4 Jun 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/06/avance-narcotrafico-peru-rutas-droga-acorralan-comunidades-indigenas/,2025-06-04,2025,6,4,19
“Hay intereses del Gobierno y de empresas para que los defensores de derechos humanos no puedan continuar con su labor” | PODCAST,31 May 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/05/gobierno-empresas-intereses-defensores-derechos-humanos-entrevista-podcast/,2025-05-31,2025,5,31,22
Ruthmery Pillco recibe el prestigioso Future For Nature Award: “Los niños son agentes para la conservación” | ENTREVISTA,30 May 2025,Astrid Arellano,https://es.mongabay.com/2025/05/ruthmery-pillco-biologa-quechua-recibe-future-for-nature-award-entrevista/,2025-05-30,2025,5,30,18
Tragedia silenciosa: cientos de aves y mamíferos han muerto ha causa de la gripe aviar en América Latina | Reportaje fotográfico,30 May 2025,Mongabay Latam,https://es.mongabay.com/2025/05/tragedia-silenciosa-muerte-animales-gripe-aviar-america-latina-reportaje-fotografico/,2025-05-30,2025,5,30,21
Basura cero: pescadores artesanales del sur del Perú evitan que toneladas de plástico terminen en el océano,29 May 2025,Lourdes Fernández Calvo,https://es.mongabay.com/2025/05/basura-cero-pescadores-artesanales-peru-plastico-oceano/,2025-05-29,2025,5,29,17
Perú: el Estado frena la creación de áreas de conservación regionales y se enfrenta a pueblo indígenas y gobiernos regionales,28 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/peru-frena-creacion-areas-conservacion-regionales/,2025-05-28,2025,5,28,20
¿Cómo funcionan las áreas de conservación regionales en Perú? | Podcast,28 May 2025,Mongabay Latam,https://es.mongabay.com/podcast/2025/05/como-funcionan-las-areas-de-conservacion-regionales-en-peru-podcast/,2025-05-28,2025,5,28,11
Denuncian a la Presidenta del Perú y al ministro de Energía y Minas por permitir que los permisos mineros se hereden,26 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/denuncian-presidenta-peru-ministro-permisos-mineros/,2025-05-26,2025,5,26,21
“A los pequeños agricultores no les representa gran ventaja usar los transgénicos porque pierden características orgánicas” | ENTREVISTA,24 May 2025,Geraldine Santos,https://es.mongabay.com/podcast/2025/05/a-los-pequenos-agricultores-no-les-representa-gran-ventaja-usar-los-transgenicos-porque-pierden-caracteristicas-organicas-entrevista/,2025-05-24,2025,5,24,18
Peligran las turberas amazónicas de Perú por la expansión de la minería ilegal de oro,23 May 2025,Maxwell Radwin,https://es.mongabay.com/2025/05/peligran-turberas-amazonicas-peru-mineria-ilegal-oro/,2025-05-23,2025,5,23,15
El silencio de los harakbut: el pueblo amazónico de Perú acorralado por el crimen,23 May 2025,Geraldine Santos,https://es.mongabay.com/2025/05/silencio-harakbut-pueblo-amazonico-peru-acorralado-narcotrafico/,2025-05-23,2025,5,23,14
La huella devastadora del avance de la minería ilegal de oro en la Amazonía | Reportaje fotográfico,23 May 2025,Mongabay Latam,https://es.mongabay.com/2025/05/huella-devastadora-mineria-ilegal-oro-amazonia-reportaje-fotografico/,2025-05-23,2025,5,23,17
"Día Internacional de la Diversidad Biológica: tres proyectos para proteger tapires, ajolotes y árboles",22 May 2025,Astrid Arellano,https://es.mongabay.com/2025/05/dia-internacional-diversidad-biologica-proteger-tapires-ajolotes-arboles/,2025-05-22,2025,5,22,14
Bolivia alcanzó récord de pérdida de bosque nativo: es el segundo país más deforestado a nivel mundial,22 May 2025,Iván Paredes Tamayo,https://es.mongabay.com/2025/05/bolivia-segundo-pais-mas-deforestado/,2025-05-22,2025,5,22,17
"Alarmante situación en la Amazonía peruana: 226 defensores indígenas en riesgo por avance del narcotráfico, minería y tala ilegal en tres regiones",21 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/amazonia-peruana-defensores-indigenas-riesgo-narcotrafico-mineria-tala-ilegal/,2025-05-21,2025,5,21,22
Día mundial de las abejas: cinco proyectos que están logrando conservar a una especie clave para la seguridad alimentaria de la humanidad,20 May 2025,Mongabay Latam,https://es.mongabay.com/2025/05/dia-mundial-de-las-abejas-conservar-especie-clave-seguridad-alimentaria/,2025-05-20,2025,5,20,22
Gobierno regional de Puno declara al Lago Titicaca sujeto de derecho pero el gobierno central de Perú se opone,20 May 2025,Yvette Sierra Praeli,https://es.mongabay.com/2025/05/puno-declara-lago-titicaca-sujeto-de-derecho-peru/,2025-05-20,2025,5,20,19
